Print quanity,Cover type,Book size,Page count,Colour printing,Total price incl shipping and margin,Shipping (AIR/SEA/EXCL),Source currency,Print Days,Min Shipping Days,Max Shipping Days,Countries,Printer name
500,Wirebind,LS,96,B&W,3465.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,104,B&W,3615.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,112,B&W,3760.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,120,B&W,3905.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,128,B&W,4055.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,136,B&W,4200.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,144,B&W,4350.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,152,B&W,4495.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,160,B&W,4640.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,168,B&W,4790.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,176,B&W,4935.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,184,B&W,5085.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,192,B&W,5230.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,200,B&W,5375.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,208,B&W,5525.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,216,B&W,5670.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,224,B&W,5820.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,232,B&W,5965.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LS,240,B&W,6110.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,32,B&W,722.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,40,B&W,747.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,48,B&W,772.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,56,B&W,797.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,64,B&W,822.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,72,B&W,847.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,80,B&W,872.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,88,B&W,897.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,96,B&W,922.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,104,B&W,947.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,112,B&W,972.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,120,B&W,997.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,128,B&W,1022.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,136,B&W,1047.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,144,B&W,1072.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,152,B&W,1097.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,160,B&W,1122.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,168,B&W,1147.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,176,B&W,1172.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,184,B&W,1197.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,192,B&W,1222.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,200,B&W,1247.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,208,B&W,1272.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,216,B&W,1297.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,224,B&W,1322.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,232,B&W,1347.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
50,Wirebind,LP,240,B&W,1372.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,32,B&W,928.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,40,B&W,978.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,48,B&W,1028.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,56,B&W,1078.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,64,B&W,1128.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,72,B&W,1178.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,80,B&W,1228.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,88,B&W,1278.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,96,B&W,1328.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,104,B&W,1378.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,112,B&W,1428.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,120,B&W,1478.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,128,B&W,1528.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,136,B&W,1578.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,144,B&W,1628.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,152,B&W,1678.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,160,B&W,1728.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,168,B&W,1778.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,176,B&W,1828.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,184,B&W,1878.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,192,B&W,1928.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,200,B&W,1978.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,208,B&W,2028.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,216,B&W,2078.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,224,B&W,2128.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,232,B&W,2178.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
100,Wirebind,LP,240,B&W,2228.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,32,B&W,1198.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,40,B&W,1267.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,48,B&W,1338.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,56,B&W,1408.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,64,B&W,1477.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,72,B&W,1548.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,80,B&W,1618.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,88,B&W,1687.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,96,B&W,1758.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,104,B&W,1828.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,112,B&W,1897.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,120,B&W,1968.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,128,B&W,2038.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,136,B&W,2107.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,144,B&W,2178.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,152,B&W,2248.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,160,B&W,2317.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,168,B&W,2388.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,176,B&W,2458.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,184,B&W,2527.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,192,B&W,2598.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,200,B&W,2668.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,208,B&W,2737.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,216,B&W,2808.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,224,B&W,2878.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,232,B&W,2947.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
150,Wirebind,LP,240,B&W,3018.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,32,B&W,1444.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,40,B&W,1530.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,48,B&W,1616.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,56,B&W,1700.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,64,B&W,1786.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,72,B&W,1872.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,80,B&W,1958.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,88,B&W,2042.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,96,B&W,2128.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,104,B&W,2214.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,112,B&W,2300.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,120,B&W,2384.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,128,B&W,2470.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,136,B&W,2556.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,144,B&W,2642.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,152,B&W,2726.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,160,B&W,2812.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,168,B&W,2898.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,176,B&W,2984.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,184,B&W,3068.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,192,B&W,3154.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,200,B&W,3240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,208,B&W,3326.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,216,B&W,3410.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,224,B&W,3496.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,232,B&W,3582.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
200,Wirebind,LP,240,B&W,3668.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,32,B&W,1655.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,40,B&W,1755.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,48,B&W,1855.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,56,B&W,1952.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,64,B&W,2052.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,72,B&W,2150.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,80,B&W,2250.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,88,B&W,2350.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,96,B&W,2447.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,104,B&W,2547.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,112,B&W,2645.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,120,B&W,2745.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,128,B&W,2845.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,136,B&W,2942.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,144,B&W,3042.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,152,B&W,3140.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,160,B&W,3240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,168,B&W,3340.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,176,B&W,3437.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,184,B&W,3537.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,192,B&W,3635.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,200,B&W,3735.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,208,B&W,3835.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,216,B&W,3932.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,224,B&W,4032.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,232,B&W,4130.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
250,Wirebind,LP,240,B&W,4230.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,32,B&W,1851.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,40,B&W,1962.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,48,B&W,2073.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,56,B&W,2184.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,64,B&W,2292.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,72,B&W,2403.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,80,B&W,2514.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,88,B&W,2625.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,96,B&W,2736.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,104,B&W,2847.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,112,B&W,2955.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,120,B&W,3066.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,128,B&W,3177.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,136,B&W,3288.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,144,B&W,3399.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,152,B&W,3510.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,160,B&W,3618.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,168,B&W,3729.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,176,B&W,3840.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,184,B&W,3951.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,192,B&W,4062.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,200,B&W,4173.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,208,B&W,4281.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,216,B&W,4392.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,224,B&W,4503.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,232,B&W,4614.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
300,Wirebind,LP,240,B&W,4725.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,32,B&W,1998.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,40,B&W,2117.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,48,B&W,2240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,56,B&W,2359.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,64,B&W,2478.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,72,B&W,2597.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,80,B&W,2719.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,88,B&W,2838.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,96,B&W,2957.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,104,B&W,3080.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,112,B&W,3199.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,120,B&W,3318.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,128,B&W,3437.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,136,B&W,3559.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,144,B&W,3678.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,152,B&W,3797.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,160,B&W,3920.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,168,B&W,4039.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,176,B&W,4158.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,184,B&W,4277.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,192,B&W,4399.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,200,B&W,4518.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,208,B&W,4637.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,216,B&W,4760.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,224,B&W,4879.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,232,B&W,4998.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
350,Wirebind,LP,240,B&W,5117.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,32,B&W,2112.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,40,B&W,2240.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,48,B&W,2368.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,56,B&W,2496.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,64,B&W,2624.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,72,B&W,2748.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,80,B&W,2876.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,88,B&W,3004.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,96,B&W,3132.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,104,B&W,3260.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,112,B&W,3388.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,120,B&W,3516.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,128,B&W,3644.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,136,B&W,3768.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,144,B&W,3896.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,152,B&W,4024.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,160,B&W,4152.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,168,B&W,4280.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,176,B&W,4408.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,184,B&W,4536.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,192,B&W,4664.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,200,B&W,4788.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,208,B&W,4916.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,216,B&W,5044.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,224,B&W,5172.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,232,B&W,5300.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
400,Wirebind,LP,240,B&W,5428.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,32,B&W,2272.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,40,B&W,2412.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,48,B&W,2547.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,56,B&W,2686.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,64,B&W,2821.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,72,B&W,2961.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,80,B&W,3100.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,88,B&W,3235.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,96,B&W,3375.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,104,B&W,3510.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,112,B&W,3649.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,120,B&W,3789.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,128,B&W,3924.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,136,B&W,4063.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,144,B&W,4198.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,152,B&W,4338.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,160,B&W,4477.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,168,B&W,4612.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,176,B&W,4752.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,184,B&W,4891.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,192,B&W,5026.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,200,B&W,5166.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,208,B&W,5301.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,216,B&W,5440.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,224,B&W,5580.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,232,B&W,5715.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
450,Wirebind,LP,240,B&W,5854.5,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,32,B&W,2290.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,40,B&W,2435.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,48,B&W,2585.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,56,B&W,2730.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,64,B&W,2880.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,72,B&W,3025.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,80,B&W,3170.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,88,B&W,3320.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,96,B&W,3465.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,104,B&W,3615.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,112,B&W,3760.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,120,B&W,3905.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,128,B&W,4055.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,136,B&W,4200.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,144,B&W,4350.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
500,Wirebind,LP,152,B&W,4495.0,EXCL,AUD,16 days,5 days,15 days,AU,BPC
